Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,DATE
Public Class,org.jfree.chart.labels.junit.BoxAndWhiskerToolTipGeneratorTests,16,5,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.BoxAndWhiskerXYToolTipGeneratorTests,17,5,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.CustomXYItemLabelGeneratorTests,16,4,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.HighLowItemLabelGeneratorTests,17,5,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.IntervalCategoryLabelGeneratorTests,18,5,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.ItemLabelAnchorTests,13,4,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.ItemLabelPositionTests,13,4,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.LabelsPackageTests,18,3,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.StandardCategoryItemLabelGeneratorTests,19,6,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.StandardCategoryToolTipGeneratorTests,18,5,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.StandardContourToolTipGeneratorTests,13,3,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.StandardPieItemLabelGeneratorTests,17,5,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.StandardPieSectionLabelGeneratorTests,16,6,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.StandardXYLabelGeneratorTests,18,5,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.StandardXYToolTipGeneratorTests,18,5,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.StandardXYZToolTipGeneratorTests,19,5,0,12/02/2005
Public Class,org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests,14,5,0,12/02/2005
Public Class,org.jfree.chart.needle.ArrowNeedle,12,4,62,12/02/2005
Public Class,org.jfree.chart.needle.LineNeedle,9,3,100,12/02/2005
Public Class,org.jfree.chart.needle.LongNeedle,10,4,100,12/02/2005
Public Class,org.jfree.chart.needle.MiddlePinNeedle,12,3,100,12/02/2005
Public Class,org.jfree.chart.needle.PinNeedle,12,3,100,12/02/2005
Public Class,org.jfree.chart.needle.PlumNeedle,10,3,100,12/02/2005
Public Class,org.jfree.chart.needle.PointerNeedle,9,3,100,12/02/2005
Public Class,org.jfree.chart.needle.ShipNeedle,11,3,100,12/02/2005
Public Class,org.jfree.chart.needle.WindNeedle,5,3,100,12/02/2005
Public Class,org.jfree.chart.needle.junit.ArrowNeedleTests,14,5,0,12/02/2005
Public Class,org.jfree.chart.needle.junit.LineNeedleTests,14,5,0,12/02/2005
Public Class,org.jfree.chart.needle.junit.LongNeedleTests,14,5,0,12/02/2005
Public Class,org.jfree.chart.needle.junit.MeterNeedleTests,8,3,0,12/02/2005
Public Class,org.jfree.chart.needle.junit.MiddlePinNeedleTests,14,5,0,12/02/2005
Public Class,org.jfree.chart.needle.junit.NeedlePackageTests,12,3,0,12/02/2005
Public Class,org.jfree.chart.needle.junit.PinNeedleTests,14,5,0,12/02/2005
Public Class,org.jfree.chart.needle.junit.PlumNeedleTests,14,5,0,12/02/2005
Public Class,org.jfree.chart.needle.junit.PointerNeedleTests,14,5,0,12/02/2005
Public Class,org.jfree.chart.needle.junit.ShipNeedleTests,14,5,0,12/02/2005
Public Class,org.jfree.chart.needle.junit.WindNeedleTests,15,5,0,12/02/2005
Public Class,org.jfree.chart.plot.CategoryMarker,5,7,57,12/02/2005
Public Class,org.jfree.chart.plot.CategoryPlot,64,149,96,12/02/2005
Public Class,org.jfree.chart.plot.CombinedDomainCategoryPlot,21,21,75,12/02/2005
Public Class,org.jfree.chart.plot.CombinedDomainXYPlot,25,23,78,12/02/2005
Public Class,org.jfree.chart.plot.CombinedRangeCategoryPlot,26,19,73,12/02/2005
Public Class,org.jfree.chart.plot.CombinedRangeXYPlot,26,23,78,12/02/2005
Public Class,org.jfree.chart.plot.CompassPlot,40,32,91,12/02/2005
Public Class,org.jfree.chart.plot.ContourPlot,54,79,96,12/02/2005
Public Class,org.jfree.chart.plot.CrosshairState,3,11,74,12/02/2005
Public Class,org.jfree.chart.plot.DatasetRenderingOrder,2,4,68,12/02/2005
Public Class,org.jfree.chart.plot.DefaultDrawingSupplier,17,15,83,12/02/2005
Public Class,org.jfree.chart.plot.DialShape,2,4,70,12/02/2005
Public Class,org.jfree.chart.plot.FastScatterPlot,36,39,88,12/02/2005
Public Class,org.jfree.chart.plot.GreyPalette,0,2,100,12/02/2005
Public Class,org.jfree.chart.plot.IntervalMarker,5,8,68,12/02/2005
Public Class,org.jfree.chart.plot.JThermometer,17,26,77,12/02/2005
Public Class,org.jfree.chart.plot.MeterInterval,11,10,65,12/02/2005
Public Class,org.jfree.chart.plot.MeterPlot,50,55,92,12/02/2005
Public Class,org.jfree.chart.plot.MultiplePiePlot,32,14,70,12/02/2005
Public Class,org.jfree.chart.plot.PieLabelDistributor,7,12,41,12/02/2005
Public Class,org.jfree.chart.plot.PieLabelRecord,1,15,79,12/02/2005
Public Class,org.jfree.chart.plot.PiePlot,58,103,95,12/02/2005
Public Class,org.jfree.chart.plot.PiePlot3D,39,9,83,12/02/2005
Public Class,org.jfree.chart.plot.PiePlotState,2,21,89,12/02/2005
Public Class,org.jfree.chart.plot.PlotOrientation,2,4,68,12/02/2005
Public Class,org.jfree.chart.plot.PlotRenderingInfo,12,14,74,12/02/2005
Public Class,org.jfree.chart.plot.PlotState,2,2,0,12/02/2005
Public Class,org.jfree.chart.plot.PolarPlot,47,54,92,12/02/2005
