FileName,PercentLackOfCohesion-Real,PercentLackOfCohesion-Predicted,CountLineCode-Real,CountLineCode-Predicted,SumCyclomatic-Real,SumCyclomatic-Predicted,CountDeclMethodAll-Real,CountDeclMethodAll-Predicted
org.jfree.data.time.TimePeriodValuesCollection.csv,77.0,76.26699925460312,195.0,207.1800427793212,46.0,48.47746039647018,60.0,64.52099704784136,
org.jfree.data.time.TimeSeries.csv,88.0,86.91806774865975,460.0,504.1901286218803,108.0,120.48991139259017,76.0,80.31388052253476,
org.jfree.data.time.TimeSeriesCollection.csv,80.0,78.7801379920553,249.0,278.6702036463188,64.0,72.14196831331034,70.0,75.89607981090327,
org.jfree.data.time.TimeSeriesDataItem.csv,66.0,70.75236538217794,77.0,86.3692622741487,22.0,27.765236031232444,21.0,21.65136385393535,
org.jfree.data.time.Week.csv,77.0,81.47863745178748,273.0,278.8189265600562,56.0,58.89835247636397,55.0,57.290245958640604,
org.jfree.data.time.Year.csv,82.0,99.9901407817581,121.0,124.08439157168915,28.0,27.918222844593558,49.0,50.466315618764945,
org.jfree.data.Value.csv,0.0,NaN,3.0,NaN,1.0,NaN,1.0,NaN,
org.jfree.data.Values.csv,0.0,NaN,4.0,NaN,2.0,NaN,2.0,NaN,
org.jfree.data.Values2D.csv,0.0,NaN,5.0,NaN,3.0,NaN,3.0,NaN,
org.jfree.data.xml.CategoryDatasetHandler.csv,19.0,NaN,40.0,NaN,9.0,NaN,40.0,NaN,
org.jfree.data.xml.CategorySeriesHandler.csv,46.0,NaN,50.0,51.23219928573231,9.0,NaN,34.0,NaN,
org.jfree.data.xml.DatasetReader.csv,0.0,NaN,48.0,49.59097149595661,8.0,NaN,16.0,NaN,
org.jfree.data.xml.DatasetTags.csv,0.0,NaN,8.0,NaN,0.0,NaN,0.0,NaN,
org.jfree.data.xml.ItemHandler.csv,53.0,54.2301470189007,56.0,57.738745226197686,11.0,11.376610997703697,36.0,36.37661099770369,
org.jfree.data.xml.KeyHandler.csv,55.0,51.24977600457979,46.0,45.42140452505625,9.0,NaN,35.0,NaN,
org.jfree.data.xml.PieDatasetHandler.csv,19.0,NaN,37.0,NaN,9.0,NaN,40.0,NaN,
org.jfree.data.xml.RootHandler.csv,16.0,NaN,34.0,34.46564658348962,10.0,NaN,35.0,NaN,
org.jfree.data.xml.ValueHandler.csv,50.0,NaN,53.0,59.026598332286945,11.0,12.3392440738416,35.0,NaN,
