Kind,Name,CountClassCoupled,PercentLackOfCohesion,CountDeclMethod,Date
Public Abstract Class,org.jfree.chart.plot.dial.AbstractDialLayer,12,45,11,2008-06-09
Public Class,org.jfree.chart.plot.dial.ArcDialFrame,24,74,25,2008-06-09
Public Class,org.jfree.chart.plot.dial.DialBackground,14,64,13,2008-06-09
Public Class,org.jfree.chart.plot.dial.DialCap,18,63,16,2008-06-09
Public Interface,org.jfree.chart.plot.dial.DialFrame,2,0,1,2008-06-09
Public Interface,org.jfree.chart.plot.dial.DialLayer,5,0,6,2008-06-09
Public Class,org.jfree.chart.plot.dial.DialLayerChangeEvent,1,0,2,2008-06-09
Public Interface,org.jfree.chart.plot.dial.DialLayerChangeListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.plot.dial.DialPlot,32,86,41,2008-06-09
Public Abstract Class,org.jfree.chart.plot.dial.DialPointer,3,55,10,2008-06-09
Public Static Class,org.jfree.chart.plot.dial.DialPointer.Pin,21,51,11,2008-06-09
Public Static Class,org.jfree.chart.plot.dial.DialPointer.Pointer,23,57,13,2008-06-09
Public Interface,org.jfree.chart.plot.dial.DialScale,0,0,2,2008-06-09
Public Class,org.jfree.chart.plot.dial.DialTextAnnotation,20,72,20,2008-06-09
Public Class,org.jfree.chart.plot.dial.DialValueIndicator,28,85,37,2008-06-09
Public Class,org.jfree.chart.plot.dial.StandardDialFrame,21,63,17,2008-06-09
Public Class,org.jfree.chart.plot.dial.StandardDialRange,19,73,22,2008-06-09
Public Class,org.jfree.chart.plot.dial.StandardDialScale,24,88,49,2008-06-09
Package,org.jfree.chart.plot.dial.junit,,,79,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.AbstractDialLayerTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.ArcDialFrameTests,17,0,6,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.DialBackgroundTests,16,0,6,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.DialCapTests,17,0,6,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.DialPackageTests,13,0,3,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.DialPlotTests,21,50,12,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.DialPointerTests,18,0,9,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.DialTextAnnotationTests,17,0,6,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.DialValueIndicatorTests,19,0,6,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.MyDialLayerChangeListener,1,0,2,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.StandardDialFrameTests,17,0,6,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.StandardDialRangeTests,16,0,6,2008-06-09
Public Class,org.jfree.chart.plot.dial.junit.StandardDialScaleTests,18,0,6,2008-06-09
Package,org.jfree.chart.plot.junit,,,245,2008-06-09
Public Class,org.jfree.chart.plot.junit.CategoryMarkerTests,18,62,8,2008-06-09
Public Class,org.jfree.chart.plot.junit.CategoryPlotTests,58,0,22,2008-06-09
Public Class,org.jfree.chart.plot.junit.ColorPaletteTests,7,0,4,2008-06-09
Public Class,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests,32,81,11,2008-06-09
Public Class,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests,32,83,12,2008-06-09
Public Class,org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests,31,81,11,2008-06-09
Public Class,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests,32,81,11,2008-06-09
Public Class,org.jfree.chart.plot.junit.CompassPlotTests,16,0,5,2008-06-09
Public Class,org.jfree.chart.plot.junit.ContourPlotTests,13,0,3,2008-06-09
Public Class,org.jfree.chart.plot.junit.DefaultDrawingSupplierTests,21,0,5,2008-06-09
Public Class,org.jfree.chart.plot.junit.FastScatterPlotTests,23,0,7,2008-06-09
Public Class,org.jfree.chart.plot.junit.IntervalMarkerTests,14,68,8,2008-06-09
Public Class,org.jfree.chart.plot.junit.MarkerTests,14,58,17,2008-06-09
Public Class,org.jfree.chart.plot.junit.MeterIntervalTests,17,0,5,2008-06-09
Public Class,org.jfree.chart.plot.junit.MeterPlotTests,21,0,6,2008-06-09
Public Class,org.jfree.chart.plot.junit.MultiplePiePlotTests,21,85,7,2008-06-09
Public Class,org.jfree.chart.plot.junit.MyPlotChangeListener,1,0,4,2008-06-09
Public Class,org.jfree.chart.plot.junit.PieLabelRecordTests,12,0,5,2008-06-09
Public Class,org.jfree.chart.plot.junit.PiePlot3DTests,18,0,5,2008-06-09
Public Class,org.jfree.chart.plot.junit.PiePlotTests,37,0,13,2008-06-09
Static Class,org.jfree.chart.plot.junit.PiePlotTests.NullLegendLabelGenerator,4,0,2,2008-06-09
Public Class,org.jfree.chart.plot.junit.PlotOrientationTests,13,0,4,2008-06-09
Public Class,org.jfree.chart.plot.junit.PlotPackageTests,30,0,3,2008-06-09
Public Class,org.jfree.chart.plot.junit.PlotRenderingInfoTests,18,0,5,2008-06-09
Public Class,org.jfree.chart.plot.junit.PlotTests,14,0,3,2008-06-09
Public Class,org.jfree.chart.plot.junit.PolarPlotTests,24,0,5,2008-06-09
Public Class,org.jfree.chart.plot.junit.RingPlotTests,17,0,5,2008-06-09
Public Class,org.jfree.chart.plot.junit.SpiderWebPlotTests,28,0,6,2008-06-09
Public Class,org.jfree.chart.plot.junit.ThermometerPlotTests,17,0,7,2008-06-09
Public Class,org.jfree.chart.plot.junit.ValueMarkerTests,20,77,9,2008-06-09
Public Class,org.jfree.chart.plot.junit.XYPlotTests,58,0,27,2008-06-09
Package,org.jfree.chart.renderer,,,271,2008-06-09
Public Abstract Class,org.jfree.chart.renderer.AbstractRenderer,31,97,170,2008-06-09
Public Class,org.jfree.chart.renderer.AreaRendererEndType,2,70,4,2008-06-09
Public Class,org.jfree.chart.renderer.DefaultPolarItemRenderer,29,70,12,2008-06-09
Public Class,org.jfree.chart.renderer.GrayPaintScale,5,42,7,2008-06-09
Public Class,org.jfree.chart.renderer.LookupPaintScale,13,68,12,2008-06-09
Class,org.jfree.chart.renderer.LookupPaintScale.PaintItem,5,53,5,2008-06-09
Public Class,org.jfree.chart.renderer.NotOutlierException,1,0,1,2008-06-09
Public Class,org.jfree.chart.renderer.Outlier,3,59,11,2008-06-09
Public Class,org.jfree.chart.renderer.OutlierList,6,70,9,2008-06-09
Public Class,org.jfree.chart.renderer.OutlierListCollection,5,70,8,2008-06-09
Public Interface,org.jfree.chart.renderer.PaintScale,1,0,3,2008-06-09
Public Interface,org.jfree.chart.renderer.PolarItemRenderer,9,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.RendererState,3,0,3,2008-06-09
Public Class,org.jfree.chart.renderer.RendererUtilities,3,0,3,2008-06-09
Public Class,org.jfree.chart.renderer.WaferMapRenderer,23,77,15,2008-06-09
Package,org.jfree.chart.renderer.category,,,498,2008-06-09
Public Abstract Class,org.jfree.chart.renderer.category.AbstractCategoryItemRenderer,47,91,52,2008-06-09
Public Class,org.jfree.chart.renderer.category.AreaRenderer,27,64,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.BarRenderer,38,90,33,2008-06-09
Public Class,org.jfree.chart.renderer.category.BarRenderer3D,43,81,16,2008-06-09
Public Class,org.jfree.chart.renderer.category.BoxAndWhiskerRenderer,42,79,21,2008-06-09
Public Interface,org.jfree.chart.renderer.category.CategoryItemRenderer,22,0,131,2008-06-09
Public Class,org.jfree.chart.renderer.category.CategoryItemRendererState,1,40,5,2008-06-09
Public Class,org.jfree.chart.renderer.category.CategoryStepRenderer,22,81,9,2008-06-09
Protected Static Class,org.jfree.chart.renderer.category.CategoryStepRenderer.State,3,0,1,2008-06-09
Public Class,org.jfree.chart.renderer.category.DefaultCategoryItemRenderer,0,0,0,2008-06-09
Public Class,org.jfree.chart.renderer.category.GanttRenderer,29,73,15,2008-06-09
Public Class,org.jfree.chart.renderer.category.GroupedStackedBarRenderer,24,50,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.IntervalBarRenderer,18,100,3,2008-06-09
Public Class,org.jfree.chart.renderer.category.LayeredBarRenderer,25,78,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.LevelRenderer,20,82,13,2008-06-09
Public Class,org.jfree.chart.renderer.category.LineAndShapeRenderer,24,89,44,2008-06-09
Public Class,org.jfree.chart.renderer.category.LineRenderer3D,36,79,16,2008-06-09
Public Class,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,30,83,19,2008-06-09
Class,org.jfree.chart.renderer.category.MinMaxCategoryRenderer.getIcon.(Anon_1),6,0,3,2008-06-09
Class,org.jfree.chart.renderer.category.MinMaxCategoryRenderer.getIcon.(Anon_2),6,0,3,2008-06-09
Public Class,org.jfree.chart.renderer.category.ScatterRenderer,27,75,23,2008-06-09
Public Class,org.jfree.chart.renderer.category.StackedAreaRenderer,21,75,12,2008-06-09
Public Class,org.jfree.chart.renderer.category.StackedBarRenderer,23,66,9,2008-06-09
Public Class,org.jfree.chart.renderer.category.StackedBarRenderer3D,34,76,15,2008-06-09
Public Class,org.jfree.chart.renderer.category.StatisticalBarRenderer,28,51,11,2008-06-09
Public Class,org.jfree.chart.renderer.category.StatisticalLineAndShapeRenderer,23,56,8,2008-06-09
Public Class,org.jfree.chart.renderer.category.WaterfallBarRenderer,26,68,15,2008-06-09
Package,org.jfree.chart.renderer.category.junit,,,213,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,11,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.AreaRendererTests,20,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.BarRenderer3DTests,15,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.BarRendererTests,26,0,10,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,36,0,20,2008-06-09
Class,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Horizontal.(Anon_2),2,0,2,2008-06-09
Class,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests.testBug1572478Vertical.(Anon_1),2,0,2,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.CategoryStepRendererTests,19,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests,16,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.GanttRendererTests,15,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,20,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests,22,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests,22,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.LevelRendererTests,22,0,10,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests,20,0,9,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.LineRenderer3DTests,17,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests,24,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.RendererCategoryPackageTests,23,0,3,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.ScatterRendererTests,13,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests,14,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,17,0,24,2008-06-09
Static Class,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests.MyRenderer,3,0,1,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.StackedBarRendererTests,15,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,23,0,12,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.StatisticalLineAndShapeRendererTests,23,0,9,2008-06-09
Public Class,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests,16,0,7,2008-06-09
Package,org.jfree.chart.renderer.junit,,,73,2008-06-09
Public Class,org.jfree.chart.renderer.junit.AbstractRendererTests,36,0,22,2008-06-09
Static Class,org.jfree.chart.renderer.junit.AbstractRendererTests.MyRendererChangeListener,1,0,2,2008-06-09
Public Class,org.jfree.chart.renderer.junit.AreaRendererEndTypeTests,13,0,4,2008-06-09
Public Class,org.jfree.chart.renderer.junit.DefaultPolarItemRendererTests,13,0,6,2008-06-09
Public Class,org.jfree.chart.renderer.junit.GrayPaintScaleTests,13,85,7,2008-06-09
Public Class,org.jfree.chart.renderer.junit.LookupPaintScaleTests,15,75,8,2008-06-09
Public Class,org.jfree.chart.renderer.junit.OutlierTests,7,83,6,2008-06-09
Public Class,org.jfree.chart.renderer.junit.RendererChangeDetector,1,0,4,2008-06-09
Public Class,org.jfree.chart.renderer.junit.RendererPackageTests,9,0,2,2008-06-09
Public Class,org.jfree.chart.renderer.junit.RendererUtilitiesTests,4,0,8,2008-06-09
Class,org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsLowerBoundAscending.(Anon_1),1,0,1,2008-06-09
Class,org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsLowerBoundDescending.(Anon_2),1,0,1,2008-06-09
Class,org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsUpperBoundAscending.(Anon_3),1,0,1,2008-06-09
Class,org.jfree.chart.renderer.junit.RendererUtilitiesTests.testFindLiveItemsUpperBoundDescending.(Anon_4),1,0,1,2008-06-09
Package,org.jfree.chart.renderer.xy,,,651,2008-06-09
Public Abstract Class,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,51,90,55,2008-06-09
Public Class,org.jfree.chart.renderer.xy.CandlestickRenderer,34,87,31,2008-06-09
Public Class,org.jfree.chart.renderer.xy.ClusteredXYBarRenderer,23,71,7,2008-06-09
Public Class,org.jfree.chart.renderer.xy.CyclicXYItemRenderer,13,100,5,2008-06-09
Protected Static Class,org.jfree.chart.renderer.xy.CyclicXYItemRenderer.OverwriteDataSet,6,76,14,2008-06-09
Public Class,org.jfree.chart.renderer.xy.DefaultXYItemRenderer,0,0,0,2008-06-09
Public Class,org.jfree.chart.renderer.xy.DeviationRenderer,23,58,12,2008-06-09
Public Static Class,org.jfree.chart.renderer.xy.DeviationRenderer.State,3,0,1,2008-06-09
Public Class,org.jfree.chart.renderer.xy.HighLowRenderer,31,76,17,2008-06-09
Public Class,org.jfree.chart.renderer.xy.StackedXYAreaRenderer,33,79,16,2008-06-09
Static Class,org.jfree.chart.renderer.xy.StackedXYAreaRenderer.StackedXYAreaRendererState,5,65,8,2008-06-09
Public Class,org.jfree.chart.renderer.xy.StackedXYAreaRenderer2,24,79,12,2008-06-09
Public Class,org.jfree.chart.renderer.xy.StackedXYBarRenderer,28,65,10,2008-06-09
Public Class,org.jfree.chart.renderer.xy.StandardXYItemRenderer,40,90,37,2008-06-09
Public Static Class,org.jfree.chart.renderer.xy.StandardXYItemRenderer.State,2,73,5,2008-06-09
Public Class,org.jfree.chart.renderer.xy.VectorRenderer,21,66,6,2008-06-09
Public Class,org.jfree.chart.renderer.xy.WindItemRenderer,20,100,3,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYAreaRenderer,34,85,17,2008-06-09
Static Class,org.jfree.chart.renderer.xy.XYAreaRenderer.XYAreaRendererState,4,0,1,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYAreaRenderer2,34,69,13,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYBarRenderer,40,85,29,2008-06-09
Protected Class,org.jfree.chart.renderer.xy.XYBarRenderer.XYBarRendererState,1,33,3,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYBlockRenderer,22,68,15,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYBoxAndWhiskerRenderer,38,80,22,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYBubbleRenderer,26,82,7,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYDifferenceRenderer,39,81,25,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYDotRenderer,24,69,13,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYErrorRenderer,20,70,15,2008-06-09
Public Interface,org.jfree.chart.renderer.xy.XYItemRenderer,23,0,134,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYItemRendererState,3,33,3,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYLine3DRenderer,8,83,15,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer,32,90,52,2008-06-09
Public Static Class,org.jfree.chart.renderer.xy.XYLineAndShapeRenderer.State,2,66,3,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYSplineRenderer,14,56,8,2008-06-09
Class,org.jfree.chart.renderer.xy.XYSplineRenderer.ControlPoint,0,25,2,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYStepAreaRenderer,22,87,18,2008-06-09
Public Class,org.jfree.chart.renderer.xy.XYStepRenderer,20,77,9,2008-06-09
Public Class,org.jfree.chart.renderer.xy.YIntervalRenderer,29,68,8,2008-06-09
Package,org.jfree.chart.renderer.xy.junit,,,222,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.AbstractXYItemRendererTests,12,87,8,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.CandlestickRendererTests,20,88,9,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.ClusteredXYBarRendererTests,17,88,9,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.DeviationRendererTests,14,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.HighLowRendererTests,19,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.RendererXYPackageTests,32,0,5,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.StackedXYAreaRenderer2Tests,28,0,9,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.StackedXYAreaRendererTests,30,0,10,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.StackedXYBarRendererTests,25,0,9,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.StandardXYItemRendererTests,34,0,9,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.VectorRendererTests,14,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.WindItemRendererTests,16,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYAreaRenderer2Tests,22,0,9,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYAreaRendererTests,25,0,9,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYBarRendererTests,30,0,10,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYBlockRendererTests,18,0,9,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYBoxAndWhiskerRendererTests,17,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYBubbleRendererTests,18,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYDifferenceRendererTests,24,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYDotRendererTests,21,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYErrorRendererTests,16,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYLine3DRendererTests,16,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYLineAndShapeRendererTests,31,0,11,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYSplineRendererTests,16,0,7,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYStepAreaRendererTests,19,0,8,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.XYStepRendererTests,21,0,9,2008-06-09
Public Class,org.jfree.chart.renderer.xy.junit.YIntervalRendererTests,26,0,8,2008-06-09
Package,org.jfree.chart.resources,,,1,2008-06-09
Public Class,org.jfree.chart.resources.JFreeChartResources,0,0,1,2008-06-09
Package,org.jfree.chart.servlet,,,22,2008-06-09
Public Class,org.jfree.chart.servlet.ChartDeleter,6,40,5,2008-06-09
Public Class,org.jfree.chart.servlet.DisplayChart,6,0,3,2008-06-09
Public Class,org.jfree.chart.servlet.ServletUtilities,22,71,14,2008-06-09
Package,org.jfree.chart.title,,,192,2008-06-09
Public Class,org.jfree.chart.title.CompositeTitle,6,62,8,2008-06-09
Public Class,org.jfree.chart.title.DateTitle,6,100,5,2008-06-09
Public Class,org.jfree.chart.title.ImageTitle,9,36,11,2008-06-09
Public Class,org.jfree.chart.title.LegendGraphic,18,85,38,2008-06-09
Public Class,org.jfree.chart.title.LegendItemBlockContainer,14,77,11,2008-06-09
Public Class,org.jfree.chart.title.LegendTitle,26,87,30,2008-06-09
Public Class,org.jfree.chart.title.PaintScaleLegend,27,81,26,2008-06-09
Public Class,org.jfree.chart.title.ShortTextTitle,11,0,7,2008-06-09
Public Class,org.jfree.chart.title.TextTitle,27,84,36,2008-06-09
Public Abstract Class,org.jfree.chart.title.Title,12,84,20,2008-06-09
Package,org.jfree.chart.title.junit,,,58,2008-06-09
Public Class,org.jfree.chart.title.junit.CompositeTitleTests,20,0,6,2008-06-09
Public Class,org.jfree.chart.title.junit.DateTitleTests,17,0,6,2008-06-09
Public Class,org.jfree.chart.title.junit.ImageTitleTests,10,75,8,2008-06-09
Public Class,org.jfree.chart.title.junit.LegendGraphicTests,22,0,7,2008-06-09
Public Class,org.jfree.chart.title.junit.LegendTitleTests,20,0,6,2008-06-09
Public Class,org.jfree.chart.title.junit.PaintScaleLegendTests,20,0,6,2008-06-09
Public Class,org.jfree.chart.title.junit.ShortTextTitleTests,13,0,6,2008-06-09
Public Class,org.jfree.chart.title.junit.TextTitleTests,15,0,6,2008-06-09
Public Class,org.jfree.chart.title.junit.TitlePackageTests,11,0,3,2008-06-09
Public Class,org.jfree.chart.title.junit.TitleTests,4,0,4,2008-06-09
Package,org.jfree.chart.urls,,,56,2008-06-09
Public Interface,org.jfree.chart.urls.CategoryURLGenerator,2,0,1,2008-06-09
Public Class,org.jfree.chart.urls.CustomCategoryURLGenerator,5,37,8,2008-06-09
Public Class,org.jfree.chart.urls.CustomPieURLGenerator,9,56,8,2008-06-09
Public Class,org.jfree.chart.urls.CustomXYURLGenerator,5,68,8,2008-06-09
Public Interface,org.jfree.chart.urls.PieURLGenerator,3,0,1,2008-06-09
Public Class,org.jfree.chart.urls.StandardCategoryURLGenerator,7,53,7,2008-06-09
Public Class,org.jfree.chart.urls.StandardPieURLGenerator,5,62,6,2008-06-09
Public Class,org.jfree.chart.urls.StandardXYURLGenerator,3,60,5,2008-06-09
Public Class,org.jfree.chart.urls.StandardXYZURLGenerator,2,0,1,2008-06-09
Public Class,org.jfree.chart.urls.TimeSeriesURLGenerator,8,60,8,2008-06-09
Public Class,org.jfree.chart.urls.URLUtilities,8,0,1,2008-06-09
Public Interface,org.jfree.chart.urls.XYURLGenerator,2,0,1,2008-06-09
Public Interface,org.jfree.chart.urls.XYZURLGenerator,2,0,1,2008-06-09
Package,org.jfree.chart.urls.junit,,,45,2008-06-09
Public Class,org.jfree.chart.urls.junit.CustomCategoryURLGeneratorTests,14,0,7,2008-06-09
Public Class,org.jfree.chart.urls.junit.CustomPieURLGeneratorTests,14,0,6,2008-06-09
Public Class,org.jfree.chart.urls.junit.CustomXYURLGeneratorTests,14,0,7,2008-06-09
Public Class,org.jfree.chart.urls.junit.StandardCategoryURLGeneratorTests,12,0,6,2008-06-09
Public Class,org.jfree.chart.urls.junit.StandardPieURLGeneratorTests,13,0,6,2008-06-09
Public Class,org.jfree.chart.urls.junit.StandardXYURLGeneratorTests,11,0,4,2008-06-09
Public Class,org.jfree.chart.urls.junit.TimeSeriesURLGeneratorTests,13,0,6,2008-06-09
Public Class,org.jfree.chart.urls.junit.UrlsPackageTests,9,0,3,2008-06-09
Package,org.jfree.chart.util,,,41,2008-06-09
Public Class,org.jfree.chart.util.HexNumberFormat,6,85,7,2008-06-09
Public Class,org.jfree.chart.util.LogFormat,8,62,8,2008-06-09
Public Class,org.jfree.chart.util.RelativeDateFormat,12,83,26,2008-06-09
Package,org.jfree.chart.util.junit,,,15,2008-06-09
Public Class,org.jfree.chart.util.junit.LogFormatTests,12,0,6,2008-06-09
Public Class,org.jfree.chart.util.junit.RelativeDateFormatTests,7,0,6,2008-06-09
Public Class,org.jfree.chart.util.junit.UtilPackageTests,4,0,3,2008-06-09
Package,org.jfree.data,,,204,2008-06-09
Public Class,org.jfree.data.ComparableObjectItem,2,58,8,2008-06-09
Public Class,org.jfree.data.ComparableObjectSeries,8,67,20,2008-06-09
Public Abstract Class,org.jfree.data.DataUtilities,7,0,5,2008-06-09
Public Class,org.jfree.data.DefaultKeyedValue,5,54,8,2008-06-09
Public Class,org.jfree.data.DefaultKeyedValues,16,68,22,2008-06-09
Public Class,org.jfree.data.DefaultKeyedValues2D,10,67,23,2008-06-09
Public Interface,org.jfree.data.DomainInfo,1,0,3,2008-06-09
Public Class,org.jfree.data.DomainOrder,2,72,5,2008-06-09
Public Class,org.jfree.data.KeyToGroupMap,15,60,12,2008-06-09
Public Class,org.jfree.data.KeyedObject,2,55,6,2008-06-09
Public Class,org.jfree.data.KeyedObjects,8,62,16,2008-06-09
Public Class,org.jfree.data.KeyedObjects2D,9,60,22,2008-06-09
Public Interface,org.jfree.data.KeyedValue,1,0,1,2008-06-09
Public Class,org.jfree.data.KeyedValueComparator,6,25,4,2008-06-09
Public Class,org.jfree.data.KeyedValueComparatorType,1,66,4,2008-06-09
Public Interface,org.jfree.data.KeyedValues,3,0,4,2008-06-09
Public Interface,org.jfree.data.KeyedValues2D,3,0,7,2008-06-09
Public Class,org.jfree.data.Range,4,64,19,2008-06-09
Public Interface,org.jfree.data.RangeInfo,1,0,3,2008-06-09
Public Class,org.jfree.data.RangeType,2,72,5,2008-06-09
Public Class,org.jfree.data.UnknownKeyException,1,0,1,2008-06-09
Public Interface,org.jfree.data.Value,1,0,1,2008-06-09
Public Interface,org.jfree.data.Values,1,0,2,2008-06-09
Public Interface,org.jfree.data.Values2D,1,0,3,2008-06-09
Package,org.jfree.data.category,,,95,2008-06-09
Public Interface,org.jfree.data.category.CategoryDataset,0,0,0,2008-06-09
Public Class,org.jfree.data.category.CategoryToPieDataset,10,58,12,2008-06-09
Public Class,org.jfree.data.category.DefaultCategoryDataset,6,58,25,2008-06-09
Public Class,org.jfree.data.category.DefaultIntervalCategoryDataset,13,77,35,2008-06-09
Public Interface,org.jfree.data.category.IntervalCategoryDataset,2,0,4,2008-06-09
Public Class,org.jfree.data.category.SlidingCategoryDataset,9,45,19,2008-06-09
Package,org.jfree.data.category.junit,,,59,2008-06-09
Public Class,org.jfree.data.category.junit.CategoryToPieDatasetTests,17,0,8,2008-06-09
Public Class,org.jfree.data.category.junit.DataCategoryPackageTests,6,0,3,2008-06-09
Public Class,org.jfree.data.category.junit.DefaultCategoryDatasetTests,17,93,16,2008-06-09
Public Class,org.jfree.data.category.junit.DefaultIntervalCategoryDatasetTests,17,0,22,2008-06-09
Public Class,org.jfree.data.category.junit.SlidingCategoryDatasetTests,15,0,10,2008-06-09
Package,org.jfree.data.contour,,,40,2008-06-09
Public Interface,org.jfree.data.contour.ContourDataset,2,0,9,2008-06-09
Public Class,org.jfree.data.contour.DefaultContourDataset,11,82,26,2008-06-09
Public Class,org.jfree.data.contour.NonGridContourDataset,4,80,5,2008-06-09
Package,org.jfree.data.function,,,9,2008-06-09
Public Interface,org.jfree.data.function.Function2D,0,0,1,2008-06-09
Public Class,org.jfree.data.function.LineFunction2D,0,0,2,2008-06-09
Public Class,org.jfree.data.function.NormalDistributionFunction2D,1,25,4,2008-06-09
