Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getStartY,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getX,,,,,,,,,,,,,,,,,,,,,,,,,3,17,3,6,4,4,8,6,1,4,5,4,1,1,1,1,1,,,,,,0,,1.33,,,,,2005-01-01
Private Method,org.jfree.data.time.TimePeriodValuesCollection.getX,,,,,,,,,,,,,,,,,,,,,,,,,6,23,2,14,1,8,7,5,4,4,8,1,7,4,4,4,4,,,,,,1,,0.5,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getXPosition,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getY,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,5,3,3,8,4,1,3,4,3,1,1,1,1,1,,,,,,0,,1.6,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.removeSeries,,,,,,,,,,,,,,,,,,,,,,,,,3,16,3,8,1,5,5,4,2,4,6,1,5,2,2,2,1,,,,,,1,,0.63,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.removeSeries,,,,,,,,,,,,,,,,,,,,,,,,,1,13,2,6,2,3,5,2,2,2,4,2,2,2,2,2,1,,,,,,1,,0.83,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.setDomainIsPointsInTime,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,1,1,1,2,1,1,1,1,1,1,,,,,,0,,2,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.setPosition,,,,,,,,,,,,,,,,,,,,,,,,,7,21,0,11,1,6,10,1,4,3,7,1,6,4,4,4,1,,,,,,1,,0.91,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.setXPosition,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,6,1,3,5,2,2,2,4,1,3,2,2,2,1,,,,,,1,,0.83,,,,,2005-01-01
Public Class,org.jfree.data.time.TimeSeries,2,2,2,1,16,0,8,7,3,18,0,,0,2,,,41,6,41,71,0,0,0,41,,760,88,351,96,208,324,,,172,256,99,157,,,,,11,11,12,11,2,3,86,0.92,86,86,89,51,2005-01-01
Public Constructor,org.jfree.data.time.TimeSeries.TimeSeries,,,,,,,,,,,,,,,,,,,,,,,,,10,9,0,3,1,1,6,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2,,,,,2005-01-01
